"Celda","Auto Competencia","Misma Actividad","Compatibles","Incompatibles"
70277,-1,0,0.0833333333333333,0.166666666666667
70278,-1,0,0,0
70279,-1,0,0,0
70297,-1,0,0,0.5
70776,-1,0,0,0.777777777777778
70777,-1,0,0.0197368421052632,0.401315789473684
70778,-1,0,0.0204081632653061,0.306122448979592
70779,-1,0,0,0.6
71277,-1,0,0,0.398058252427184
71278,-1,0,0,0.296703296703297
71279,-1,0,0,0.5
71280,-1,0,0.5,0.25
71664,-1,0,0,1
71777,-1,0,0.125,0.125
71778,-1,0,0.0357142857142857,0.214285714285714
71779,-1,0,0.333333333333333,0.222222222222222
71780,-1,0,0,0
71781,-1,0,0,0.5
72276,-1,0,0,0
72277,-1,0,0.0909090909090909,0.0909090909090909
72278,-1,0,0,0.333333333333333
72279,-1,0,0,0.5
72280,-1,0,0,0
72323,-1,0,0,0
72775,-1,0,0,1
72776,-1,0,0,0.5
72777,-1,0,0,0
72778,-1,0,0.333333333333333,0
72779,-1,0,0,0.454545454545455
72780,-1,0,0.111111111111111,0.444444444444444
72781,-1,0,0,0.333333333333333
72782,-1,0,0,1
73178,-1,0,1,0
73180,-1,0,0,1
73272,-1,0,0,0.333333333333333
73274,-1,0,0.0476190476190476,0.523809523809524
73275,-1,0,0.125,0.208333333333333
73276,-1,0,0,0.333333333333333
73277,-1,0,0,0
73279,-1,0,0.333333333333333,0.333333333333333
73280,-1,0,0,0.2
73281,-1,0,0,0.5
73282,-1,0,0.2,0.4
73283,-1,0,0,0
73678,-1,0,0,0.2
73679,-1,0,0,0
73680,-1,0,0,0.6
73681,-1,0,0.5,0
73727,-1,0,0,1
73772,-1,0,0,0.333333333333333
73773,-1,0,0,0.333333333333333
73774,-1,0,0,0.5
73775,-1,0,0,0.382352941176471
73776,-1,0,0.222222222222222,0.222222222222222
73778,-1,0,0,0.666666666666667
73779,-1,0,0,0
73780,-1,0,0.0476190476190476,0.142857142857143
73781,-1,0,0.08,0.16
73782,-1,0,0,0
74164,-1,0,0,0
74179,-1,0,0,0
74180,-1,0,0,1
74182,-1,0,0,0
74228,-1,0,0,1
74229,-1,0,0.2,0.2
74272,-1,0,0,0.285714285714286
74273,-1,0,0,0
74274,-1,0,0.0333333333333333,0.3
74275,-1,0,0,0.416666666666667
74278,-1,0,0,0
74280,-1,0,0,0
74281,-1,0,0.133333333333333,0.466666666666667
74282,-1,0,0.03125,0.53125
74283,-1,0,0,0
74321,-1,0,0,1
74323,-1,0,0,1
74728,-1,0,0,0
74729,-1,0,0,0.3
74730,-1,0,0,0
74731,-1,0,0,0
74757,-1,0,0.142857142857143,0
74772,-1,0,0,0.75
74773,-1,0,0,0.4
74774,-1,0,0.25,0.25
74777,-1,0,0,0
74781,-1,0,0,0.5
74782,-1,0,0,0
74783,-1,0,0,0
74818,-1,0,0,0
75162,-1,0,0,1
75163,-1,0,0,0.25
75229,-1,0,0,0.3
75230,-1,0,0,0
75231,-1,0,0,0.5
75257,-1,0,0,1
75263,-1,0,0,0
75264,-1,0,0.5,0
75273,-1,0,0,0.5
75274,-1,0,0,0.5
75286,-1,0,0,0
75288,-1,0,0,0
75289,-1,0,0,0
75662,-1,0,0,0.5
75663,-1,0,0,0.5
75759,-1,0,0,0
75783,-1,0,0.4,0.4
75785,-1,0,0,0
75786,-1,0,0.0666666666666667,0.2
75787,-1,0,0,0
75788,-1,0,0,1
75789,-1,0,0,0.25
75815,-1,0,0,1
76162,-1,0,0,0
76163,-1,0,0,0.25
76219,-1,0,0,0
76260,-1,0,0,0
76286,-1,0,0,0.5
76287,-1,0,0,0
76288,-1,0,0,0
76289,-1,0,0,0
76662,-1,0,0,0.333333333333333
76663,-1,0,0.0833333333333333,0.25
76664,-1,0,0,0
76731,-1,0,0,0
76745,-1,0,0,0
76759,-1,0,0,0
76808,-1,0,0,0
76815,-1,0,0,1
77162,-1,0,0,0
77163,-1,0,0,0.478260869565217
77164,-1,0,0,0.333333333333333
77257,-1,0,0,0
77290,-1,0,0,1
77292,-1,0,0,0
77293,-1,0,0.5,0.5
77312,-1,0,1,0
77662,-1,0,0,1
77663,-1,0,0,0.5
77664,-1,0,0,0
77680,-1,0,0,0
77681,-1,0,0,0.666666666666667
77682,-1,0,0.5,0.5
77693,-1,0,0.5,0
77757,-1,0,0,0
77812,-1,0,0,0
78181,-1,0,0.0666666666666667,0.2
78182,-1,0,0.111111111111111,0.444444444444444
78184,-1,0,0,0
78254,-1,0,0,0
78256,-1,0,0,0
78260,-1,0,0,0
78300,-1,0,1,0
78309,-1,0,0,0.5
78311,-1,0,0,1
78680,-1,0,0,0
78681,-1,0,0,0.2
78683,-1,0,0,1
78684,-1,0,0,0
78809,-1,0,0,0
78810,-1,0,0,0
78811,-1,0,0,1
79180,-1,0,0,1
79182,-1,0,0,0
79227,-1,0,0,1
79230,-1,0,0,0
79306,-1,0,0,1
79307,-1,0,0,1
79308,-1,0,0,0
79309,-1,0,0,0
79311,-1,0,0,0
79312,-1,0,0,0
79694,-1,0,1,0
79725,-1,0,1,0
79727,-1,0,0,0
79728,-1,0,1,0
79729,-1,0,0,0
79753,-1,0,0,0
79755,-1,0,0,0
79756,-1,0,1,0
79805,-1,0,0,1
79807,-1,0,0,0.333333333333333
79808,-1,0,0,0
79809,-1,0,0,0.125
79810,-1,0,0,1
79811,-1,0,0,0.25
79812,-1,0,0,0
80226,-1,0,0,0
80230,-1,0,0,0
80231,-1,0,0,0.5
80255,-1,0,0,0
80256,-1,0,0,0
80257,-1,0,1,0
80306,-1,0,0,1
80307,-1,0,0.166666666666667,0.333333333333333
80308,-1,0,0,0.458333333333333
80309,-1,0,0.0256410256410256,0.401709401709402
80310,-1,0,0,0.333333333333333
80311,-1,0,0,0
80728,-1,0,0,1
80729,-1,0,1,0
80730,-1,0,0,0.5
80731,-1,0,0,0.5
80755,-1,0,0.285714285714286,0
80756,-1,0,0,0
80806,-1,0,0,0.666666666666667
80807,-1,0,0,0.2
80808,-1,0,0.0188679245283019,0.433962264150943
80809,-1,0,0.0384615384615385,0.519230769230769
80810,-1,0,0.1,0.2
81226,-1,0,0,1
81229,-1,0,0,1
81307,-1,0,0.142857142857143,0.428571428571429
81308,-1,0,0.222222222222222,0
81309,-1,0,0,0.263157894736842
81310,-1,0,0,0.266666666666667
81311,-1,0,1,0
81312,-1,0,0,0
81313,-1,0,0,0
81325,-1,0,0,0
81326,-1,0,0.5,0
81727,-1,0,0.5,0.5
81728,-1,0,0,0
81729,-1,0,0,0
81754,-1,0,0,0
81804,-1,0,0,0.5
81805,-1,0,0,0.142857142857143
81806,-1,0,1,0
81807,-1,0,0,0.333333333333333
81808,-1,0,0,0.5
81810,-1,0,0,0
81812,-1,0,0.333333333333333,0
81813,-1,0,0,0.5
81822,-1,0,0,0
81824,-1,0,0,0
81826,-1,0,0,0
81828,-1,0,0,0
81829,-1,0,0,1
82225,-1,0,0,0
82226,-1,0,0,0
82228,-1,0,0,1
82254,-1,0,0,0
82301,-1,0,0,0
82304,-1,0,0,0.181818181818182
82305,-1,0,0,0.148148148148148
82306,-1,0,0,0
82309,-1,0,0,1
82311,-1,0,0.25,0
82322,-1,0,0,0
82323,-1,0,0,0.25
82324,-1,0,0,0
82325,-1,0,0,0.5
82326,-1,0,0,0
82328,-1,0,0,0
82330,-1,0,0,0
82331,-1,0,0.333333333333333,0
82726,-1,0,0,0.5
82727,-1,0,0,0
82729,-1,0,0,0
82730,-1,0,0,0
82740,-1,0,0,0
82761,-1,0,0,0
82800,-1,0,0,1
82806,-1,0,0,1
82811,-1,0,1,0
82817,-1,0,0,1
82821,-1,0,0,0.5
82822,-1,0,0,0
82823,-1,0,0,0.333333333333333
82824,-1,0,0,0.375
82825,-1,0,0,0.166666666666667
82826,-1,0,0,0.25
82829,-1,0,0,0
82830,-1,0,0,0
82831,-1,0,0,0
83227,-1,0,0.5,0
83228,-1,0,0,0
83230,-1,0,0,0.333333333333333
83231,-1,0,0,0.5
83241,-1,0,0,0.666666666666667
83242,-1,0,0,0.428571428571429
83260,-1,0,0,0
83320,-1,0,0,0
83321,-1,0,0,0
83322,-1,0,0,0.25
83323,-1,0,0.5,0
83324,-1,0,0,0
83325,-1,0,0,0.302325581395349
83326,-1,0,0.117647058823529,0.235294117647059
83328,-1,0,0,0
83329,-1,0,0,0
83330,-1,0,0,0
83331,-1,0,0.333333333333333,0
83333,-1,0,0,0
83341,-1,0,0,0
83343,-1,0,1,0
83729,-1,0,0,0
83731,-1,0,0,1
83739,-1,0,0,0
83740,-1,0,0,0.307692307692308
83741,-1,0,0.0476190476190476,0.238095238095238
83742,-1,0,0.037037037037037,0.259259259259259
83743,-1,0,0.25,0
83817,-1,0,0,0
83820,-1,0,0,0.333333333333333
83822,-1,0,0,0
83827,-1,0,0,0
83829,-1,0,0,0
83831,-1,0,0,0
83833,-1,0,0,0.333333333333333
83834,-1,0,0,0
83835,-1,0,0,1
83837,-1,0,0,0
84240,-1,0,0,0.25
84241,-1,0,0.0357142857142857,0.285714285714286
84242,-1,0,0.0526315789473684,0.289473684210526
84243,-1,0,0,0
84251,-1,0,0,0.5
84282,-1,0,0,0
84320,-1,0,0,0
84321,-1,0,0,0
84322,-1,0,0,0
84324,-1,0,0,1
84326,-1,0,0,0
84331,-1,0,0,0.333333333333333
84332,-1,0,0.333333333333333,0.333333333333333
84333,-1,0,0,0.444444444444444
84334,-1,0,0.0625,0.4375
84335,-1,0,0,0
84336,-1,0,0,0
84682,-1,0,0,0
84683,-1,0,0,1
84685,-1,0,0,0
84713,-1,0,0,1
84714,-1,0,0,0.333333333333333
84740,-1,0,0.166666666666667,0.5
84741,-1,0,0.0909090909090909,0.454545454545455
84742,-1,0,0,0.166666666666667
84743,-1,0,0,0
84751,-1,0,0,0.2
84752,-1,0,0,1
84781,-1,0,0,0
84782,-1,0,0.333333333333333,0
84818,-1,0,0,0
84819,-1,0,0,0
84820,-1,0,0,0
84824,-1,0,0,0.5
84831,-1,0,0,0
84832,-1,0,0,0
84834,-1,0,0,0
84835,-1,0,0,1
85212,-1,0,0,1
85213,-1,0,0,0
85214,-1,0,0,0
85215,-1,0,0,0
85216,-1,0,0,0
85241,-1,0,0.5,0
85242,-1,0,1,0
85250,-1,0,0,0
85251,-1,0,0,0
85281,-1,0,0,0.545454545454545
85282,-1,0,0,0
85283,-1,0,0,1
85305,-1,0,0,0
85318,-1,0,0,0
85333,-1,0,0,0
85334,-1,0,0.125,0.5
85335,-1,0,0,0.444444444444444
85336,-1,0,0,0.6
85337,-1,0,0,0
85645,-1,0,1,0
85712,-1,0,0,0.333333333333333
85713,-1,0,0.04,0.32
85714,-1,0,0,0
85715,-1,0,0,1
85716,-1,0,0,0.5
85741,-1,0,0.5,0.5
85742,-1,0,0,1
85743,-1,0,0,0.666666666666667
85784,-1,0,0,0
85785,-1,0,0,0
85804,-1,0,1,0
85806,-1,0,0,0
85807,-1,0,0,0
85831,-1,0,0,1
85832,-1,0,0,0
85834,-1,0,0,1
85835,-1,0,0.0625,0.291666666666667
85836,-1,0,0.0238095238095238,0.333333333333333
85837,-1,0,0,0
86145,-1,0,0,1
86212,-1,0,0,0.666666666666667
86213,-1,0,0,0
86214,-1,0,0,0.272727272727273
86215,-1,0,0,0.5
86241,-1,0,0,1
86278,-1,0,0,0
86280,-1,0,0,1
86282,-1,0,0,0.4
86284,-1,0,0,0
86286,-1,0,0,0
86303,-1,0,0,0
86304,-1,0,0,0
86305,-1,0,0,0
86306,-1,0,0.333333333333333,0.333333333333333
86307,-1,0,0,0
86331,-1,0,0,0
86332,-1,0,0,0
86333,-1,0,0,0.5
86335,-1,0,0,0.444444444444444
86336,-1,0,0.0454545454545455,0.363636363636364
86339,-1,0,0,1
86646,-1,0,0,0
86647,-1,0,0,0
86662,-1,0,0,0
86712,-1,0,0,0.5
86713,-1,0,0,0.5
86714,-1,0,0.333333333333333,0
86741,-1,0,0,0
86745,-1,0,0,1
86746,-1,0,0,0
86748,-1,0,0,0
86783,-1,0,0,0.5
86784,-1,0,0,0
86785,-1,0,0,0
86800,-1,0,0,1
86801,-1,0,0,1
86805,-1,0,0,0.333333333333333
86834,-1,0,0,0
86835,-1,0,0.5,0.5
86836,-1,0,0.1,0.1
86837,-1,0,0,1
86840,-1,0,0,0
86841,-1,0,0,0
87238,-1,0,0,0
87239,-1,0,0,0.5
87245,-1,0,0,0
87248,-1,0,0,0
87284,-1,0,0,0
87285,-1,0,0,1
87300,-1,0,0,1
87301,-1,0,0,0.4
87302,-1,0,0.5,0
87303,-1,0,0,0
87304,-1,0,0.5,0
87306,-1,0,0,0.5
87316,-1,0,0,0.666666666666667
87335,-1,0,0,1
87336,-1,0,0.166666666666667,0.166666666666667
87340,-1,0,0,0
87341,-1,0,0,1
87737,-1,0,0,0.25
87738,-1,0,0,1
87739,-1,0,1,0
87746,-1,0,0,0
87748,-1,0,0,0
87758,-1,0,0,0
87775,-1,0,0,1
87777,-1,0,0.5,0.5
87778,-1,0,0,1
87799,-1,0,0,0.666666666666667
87800,-1,0,0,0.333333333333333
87803,-1,0,0,1
87804,-1,0,0,0.666666666666667
87805,-1,0,0,0
87816,-1,0,0,0
87817,-1,0,0,0.333333333333333
87833,-1,0,0.25,0.5
87836,-1,0,0,0
88237,-1,0,0,0
88239,-1,0,0,1
88246,-1,0,0,0
88290,-1,0,0,0
88291,-1,0,0,0.5
88299,-1,0,0,0.4
88300,-1,0,0,0
88301,-1,0,0,0.333333333333333
88302,-1,0,0,0
88303,-1,0,0,0
88304,-1,0,0,0
88305,-1,0,0,0
88315,-1,0,0,0.5
88333,-1,0,0,0.333333333333333
88735,-1,0,0,0
88736,-1,0,0.5,0
88737,-1,0,0,0
88740,-1,0,0,0
88779,-1,0,0,1
88786,-1,0,0,1
88787,-1,0,0,0
88788,-1,0,0,0.2
88790,-1,0,0,0
88798,-1,0,0,0
88799,-1,0,0,0
88801,-1,0,0.25,0.25
88802,-1,0,0,0.5
88803,-1,0,0,0.25
88804,-1,0,0,0.333333333333333
88805,-1,0,0,0.5
88806,-1,0,0,0
88815,-1,0,0.5,0
88816,-1,0,0,0
88817,-1,0,0,0.333333333333333
88836,-1,0,0,0
89184,-1,0,0.0869565217391304,0.130434782608696
89234,-1,0,0,1
89236,-1,0,0.5,0
89237,-1,0,0,0
89238,-1,0,0,0
89285,-1,0,0,1
89287,-1,0,0,0
89289,-1,0,0.4,0
89292,-1,0,0,0.5
89298,-1,0,0,0.5
89299,-1,0,0,0.5
89300,-1,0,0,0
89302,-1,0,0,1
89303,-1,0,0.333333333333333,0
89304,-1,0,0.2,0
89305,-1,0,0,0
89315,-1,0,0,0.4
89316,-1,0,0,0
89317,-1,0,0,0.0909090909090909
89318,-1,0,0,0
89680,-1,0,1,0
89681,-1,0,0,0.571428571428571
89682,-1,0,0.272727272727273,0.0909090909090909
89683,-1,0,0.1,0.1
89684,-1,0,0.05,0.1
89733,-1,0,1,0
89734,-1,0,0,0
89735,-1,0,0,0
89736,-1,0,0,0
89737,-1,0,0.5,0
89783,-1,0,0,0.333333333333333
89784,-1,0,0.166666666666667,0
89788,-1,0,0,0
89789,-1,0,0,0.333333333333333
89791,-1,0,0,0.5
89792,-1,0,0,0
89793,-1,0,0,0.5
89797,-1,0,1,0
89802,-1,0,0,0.8
89803,-1,0,0,0.5
89804,-1,0,0,0.333333333333333
89805,-1,0,0.5,0
89806,-1,0,0,0.5
89816,-1,0,0,0
89817,-1,0,0,0.1
89818,-1,0,0,0
90156,-1,0,0,0.333333333333333
90180,-1,0,0.142857142857143,0.285714285714286
90181,-1,0,0.333333333333333,0.5
90182,-1,0,0.166666666666667,0.291666666666667
90183,-1,0,0,0.153846153846154
90234,-1,0,0,0
90238,-1,0,0,0
90239,-1,0,0,0
90265,-1,0,0,1
90271,-1,0,0,0
90283,-1,0,0,0
90284,-1,0,0,0
90288,-1,0,0,0
90290,-1,0,0.25,0.25
90291,-1,0,0,0.25
90292,-1,0,0,0
90293,-1,0,0,0
90296,-1,0,0,0.666666666666667
90300,-1,0,0,1
90302,-1,0,0,0
90303,-1,0,0.5,0
90304,-1,0,0,0.25
90305,-1,0,0,0.166666666666667
90306,-1,0,0,0
90315,-1,0,0,0
90316,-1,0,0,0.125
90317,-1,0,0,0.529411764705882
90318,-1,0,0,1
90656,-1,0,0,0
90680,-1,0,0,0
90681,-1,0,0,0.393939393939394
90682,-1,0,0.0697674418604651,0.348837209302326
90683,-1,0,0.25,0.166666666666667
90684,-1,0,0,0
90737,-1,0,0,1
90738,-1,0,0,1
90782,-1,0,1,0
90783,-1,0,0,0
90784,-1,0,0,0
90789,-1,0,0,0
90790,-1,0,0,0.607142857142857
90791,-1,0,0,0.473684210526316
90792,-1,0,0,0
90793,-1,0,0.5,0
90794,-1,0,0,0
90795,-1,0,0,0
90796,-1,0,0,0
90797,-1,0,0,1
90800,-1,0,0,0.5
90802,-1,0,0,1
90803,-1,0,0,0.357142857142857
90804,-1,0,0.0444444444444444,0.311111111111111
90805,-1,0,0,0.333333333333333
90806,-1,0,0,0
90815,-1,0,0,0
90816,-1,0,0,0.5
90817,-1,0,0.0444444444444444,0.355555555555556
90818,-1,0,0,0
90835,-1,0,0,0
91156,-1,0,0,0
91157,-1,0,0,0.5
91158,-1,0,0.125,0.25
91159,-1,0,0,1
91181,-1,0,0.2,0
91182,-1,0,0.176470588235294,0.176470588235294
91183,-1,0,0,0.4
91184,-1,0,0,0.166666666666667
91211,-1,0,0,1
91236,-1,0,0,0
91237,-1,0,1,0
91238,-1,0,0,0
91257,-1,0,0.5,0
91261,-1,0,0.5,0
91262,-1,0,0,0.5
91263,-1,0,0,0
91265,-1,0,0,0.5
91272,-1,0,0,0
91273,-1,0,0,0
91274,-1,0,0,1
91282,-1,0,0,0.230769230769231
91283,-1,0,0,0.333333333333333
91286,-1,0,0,1
91287,-1,0,0,1
91289,-1,0,0,0
91290,-1,0,0.0175438596491228,0.175438596491228
91291,-1,0,0.0151515151515152,0.151515151515152
91292,-1,0,0,0.4
91293,-1,0,0,0
91294,-1,0,0.214285714285714,0.285714285714286
91295,-1,0,0.0909090909090909,0.181818181818182
91296,-1,0,0,0.2
91297,-1,0,0,0.2
91298,-1,0,0,0.666666666666667
91299,-1,0,0,0.25
91300,-1,0,0,1
91302,-1,0,0.0769230769230769,0.384615384615385
91303,-1,0,0,0.488372093023256
91304,-1,0,0,0.411764705882353
91305,-1,0,0,0
91306,-1,0,0,0
91317,-1,0,0.0204081632653061,0.387755102040816
91318,-1,0,0.142857142857143,0.285714285714286
91328,-1,0,0.5,0.5
91334,-1,0,0,1
91656,-1,0,0.333333333333333,0.166666666666667
91657,-1,0,0,0.222222222222222
